,Unnamed: 0,az_start,data_type,fch1,foff,ibeam,machine_id,nbeams,nbits,nchans,nifs,rawdatafile,source_name,src_dej,src_raj,telescope_id,tsamp,tstart,za_start,fname
279,279,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C353,-0d58m52.68s,17h20m29.544s,6,18.253611008,58616.308842592596,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26684_3C353_0105.gpuspec.0000.fil
280,280,0.0,1,2251.4634132385254,-0.00286102294921875,,20,,32,524288,1,,DIAG_PSR_B2016+28,10d59m29.04s,20h18m03.864s,6,1.0737418239999998,58701.17215277777,0.0,spliced_blc4041424344454647_guppi_58701_14874_DIAG_PSR_B2016+28_0015.gpuspec.0002.fil
281,281,0.0,1,2251.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,DIAG_PSR_B2016+28,10d59m29.04s,20h18m03.864s,6,0.0003495253333333333,58701.17215277777,0.0,spliced_blc4041424344454647_guppi_58701_14874_DIAG_PSR_B2016+28_0015.gpuspec.8.0001.fil
282,282,0.0,1,2251.28173828125,-0.3662109375,,20,,32,4096,1,,PSR_B1133+16,15d51m01.8s,11h36m03.096s,6,0.0003495253333333333,58692.83699074074,0.0,spliced_blc4041424344454647_guppi_58692_72316_PSR_B1133+16_0066.gpuspec.0001.fil
283,283,0.0,1,2251.4634132385254,-0.00286102294921875,,20,,32,524288,1,,PSR_B1133+16,15d51m01.8s,11h36m03.096s,6,1.0737418239999998,58692.83699074074,0.0,spliced_blc4041424344454647_guppi_58692_72316_PSR_B1133+16_0066.gpuspec.0002.fil
284,284,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,30d29m40.56s,13h31m17.448s,6,18.253611008,58845.457465277774,0.0,spliced_blc7071727374757677_guppi_58845_39525_3C286_0006.gpuspec.0000.fil
285,285,0.0,1,26001.46484375,-2.7939677238464355e-06,,20,,32,1409286144,1,,3C48,34d07m14.52s,1h37m36.384s,6,18.253611007999986,58921.819826388884,0.0,spliced_blc10111214o5o6o0o122o3242526o7o0313233343536o7o041424344454647_guppi_58921_70833_3C48_0154.rawspec.0000.fil
286,286,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B2021+51,51d54m49.68s,20h22m49.8s,6,0.0003495253333333333,58642.30616898147,0.0,spliced_blc30313233343536o7o0414243444546o7o0515253545556o7o061626364656667_guppi_58642_26453_PSR_B2021+51_0090.gpuspec.8.0001.fil
287,287,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C353,-0d58m52.68s,17h20m29.544s,6,0.0003495253333333333,58616.308842592596,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26684_3C353_0105.gpuspec.0001.fil
288,288,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C353,-0d58m52.68s,17h20m29.544s,6,1.0737418239999998,58616.308842592596,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26684_3C353_0105.gpuspec.0002.fil
289,289,0.0,1,2251.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B1133+16,15d51m01.8s,11h36m03.096s,6,0.0003495253333333333,58692.83699074074,0.0,spliced_blc4041424344454647_guppi_58692_72316_PSR_B1133+16_0066.gpuspec.8.0001.fil
290,290,0.0,1,12351.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C353,-0d00m03.6s,17h20m31.728s,6,1.0737418239999998,58616.31592592593,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_27296_3C353_0108.gpuspec.0002.fil
291,291,0.0,1,26001.46484375,-0.3662109375,,20,,32,10752,1,,3C48,34d07m14.52s,1h37m36.384s,6,0.000349525333333333,58921.819826388884,0.0,spliced_blc10111214o5o6o0o122o3242526o7o0313233343536o7o041424344454647_guppi_58921_70833_3C48_0154.rawspec.0001.fil
292,292,0.0,1,26001.46484375,-0.00286102294921875,,20,,32,1376256,1,,3C48,34d07m14.52s,1h37m36.384s,6,1.073741823999999,58921.819826388884,0.0,spliced_blc10111214o5o6o0o122o3242526o7o0313233343536o7o041424344454647_guppi_58921_70833_3C48_0154.rawspec.0002.fil
293,293,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,33d09m11.88s,1h37m42.264s,6,18.253611008,58744.144618055565,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12495_3C48_0072.gpuspec.0000.fil
294,294,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C353,0d00m55.8s,17h20m30.12s,6,18.253611008,58616.309745370374,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26762_3C353_0106.gpuspec.0000.fil
295,295,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C353,0d00m55.8s,17h20m30.12s,6,0.0003495253333333333,58616.309745370374,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26762_3C353_0106.gpuspec.0001.fil
296,296,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C353,0d00m55.8s,17h20m30.12s,6,1.0737418239999998,58616.309745370374,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26762_3C353_0106.gpuspec.0002.fil
297,297,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,33d09m29.88s,1h37m43.248s,6,0.0003495253333333333,58803.08074074074,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_06976_3C48_0007.gpuspec.0001.fil
298,298,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,48d12m57.24s,8h13m36s,6,18.253611008,58734.74547453704,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_64409_3C196_0082.gpuspec.0000.fil
299,299,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,30d29m21.84s,13h31m18.744s,6,18.253611008,58623.072384259256,0.0,spliced_blc0001020304050607_guppi_58623_06254_3C286_0006.gpuspec.0000.fil
300,300,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,33d09m29.88s,1h37m43.248s,6,1.0737418239999998,58803.08074074074,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_06976_3C48_0007.gpuspec.0002.fil
301,301,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C286,30d29m21.84s,13h31m18.744s,6,0.0003495253333333333,58623.072384259256,0.0,spliced_blc0001020304050607_guppi_58623_06254_3C286_0006.gpuspec.0001.fil
302,302,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C286,30d29m21.84s,13h31m18.744s,6,1.0737418239999998,58623.072384259256,0.0,spliced_blc0001020304050607_guppi_58623_06254_3C286_0006.gpuspec.0002.fil
303,303,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B0355+54,54d12m46.8s,3h58m55.368s,6,0.0003495253333333333,58532.67306712963,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58532_58153_PSR_B0355+54_0014.gpuspec.0001.fil
304,304,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,33d09m11.88s,1h37m42.264s,6,0.0003495253333333333,58744.144618055565,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12495_3C48_0072.gpuspec.0001.fil
305,305,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,PSR_B0355+54,54d12m46.8s,3h58m55.368s,6,1.0737418239999998,58532.67306712963,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58532_58153_PSR_B0355+54_0014.gpuspec.0002.fil
306,306,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,33d09m11.88s,1h37m42.264s,6,1.0737418239999998,58744.144618055565,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12495_3C48_0072.gpuspec.0002.fil
307,307,0.0,1,12351.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C353,-0d00m03.6s,17h20m31.728s,6,18.253611008,58616.31592592593,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_27296_3C353_0108.gpuspec.0000.fil
308,308,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,48d12m57.24s,8h13m36s,6,0.0003495253333333333,58734.74547453704,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_64409_3C196_0082.gpuspec.0001.fil
309,309,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,30d33m25.56s,13h31m22.92s,6,18.253611008,58737.92905092593,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58737_80270_3C286_0014.gpuspec.0000.fil
310,310,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C196,48d12m57.24s,8h13m36s,6,1.0737418239999998,58734.74547453704,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_64409_3C196_0082.gpuspec.0002.fil
311,311,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0950+08,7d55m35.76s,9h53m09.336s,6,18.253611008,58692.903726851844,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_78082_PSR_B0950+08_0087.gpuspec.0000.fil
312,312,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,29d40m51.24s,4h37m04.344s,6,18.253611008,58692.62153935184,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_53701_3C123_0007.gpuspec.0000.fil
313,313,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,29d40m51.24s,4h37m04.344s,6,0.0003495253333333333,58692.62153935184,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_53701_3C123_0007.gpuspec.8.0001.fil
314,314,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B0355+54,54d12m46.8s,3h58m55.368s,6,0.0003495253333333333,58532.67306712963,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58532_58153_PSR_B0355+54_0014.gpuspec.8.0001.fil
315,315,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,29d40m51.24s,4h37m04.344s,6,1.0737418239999998,58692.62153935184,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_53701_3C123_0007.gpuspec.0002.fil
316,316,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C147,49d51m07.2s,5h42m36.072s,6,18.253611008,58690.3996412037,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58690_34529_3C147_0009.gpuspec.0000.fil
317,317,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,31d30m08.64s,13h31m10.44s,6,18.253611008,58623.07408564816,0.0,spliced_blc0001020304050607_guppi_58623_06401_3C286_0007.gpuspec.0000.fil
318,318,0.0,1,12351.28173828125,-0.3662109375,,20,,32,10240,1,,3C353,-0d00m03.6s,17h20m31.728s,6,0.0003495253333333333,58616.31592592593,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_27296_3C353_0108.gpuspec.0001.fil
319,319,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C286,31d30m08.64s,13h31m10.44s,6,0.0003495253333333333,58623.07408564816,0.0,spliced_blc0001020304050607_guppi_58623_06401_3C286_0007.gpuspec.0001.fil
320,320,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C286,31d30m08.64s,13h31m10.44s,6,1.0737418239999998,58623.07408564816,0.0,spliced_blc0001020304050607_guppi_58623_06401_3C286_0007.gpuspec.0002.fil
321,321,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,30d30m33.12s,13h31m08.256s,6,18.253611008,58565.19806712962,0.0,spliced_blc4041424344454647_guppi_58565_17113_3C286_0088.gpuspec.0000.fil
322,322,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C286,30d30m33.12s,13h31m08.256s,6,1.0737418239999998,58565.19806712962,0.0,spliced_blc4041424344454647_guppi_58565_17113_3C286_0088.gpuspec.0002.fil
323,323,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,30d30m33.12s,13h31m08.256s,6,0.0003495253333333333,58565.19806712962,0.0,spliced_blc4041424344454647_guppi_58565_17113_3C286_0088.gpuspec.8.0001.fil
324,324,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,30d33m25.56s,13h31m22.92s,6,0.0003495253333333333,58737.92905092593,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58737_80270_3C286_0014.gpuspec.0001.fil
325,325,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,30d33m25.56s,13h31m22.92s,6,1.0737418239999998,58737.92905092593,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58737_80270_3C286_0014.gpuspec.0002.fil
326,326,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,PSR_B2021+51,51d54m50.04s,20h22m49.824s,6,18.253611008,58779.259305555555,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_22404_PSR_B2021+51_0035.gpuspec.0000.fil
327,327,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,34d09m12.24s,1h37m44.832s,6,18.253611008,58803.08245370369,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07124_3C48_0008.gpuspec.0000.fil
328,328,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,31d29m44.16s,13h31m14.976s,6,18.253611008,58565.1997337963,0.0,spliced_blc4041424344454647_guppi_58565_17257_3C286_0089.gpuspec.0000.fil
329,329,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C286,31d29m44.16s,13h31m14.976s,6,1.0737418239999998,58565.1997337963,0.0,spliced_blc4041424344454647_guppi_58565_17257_3C286_0089.gpuspec.0002.fil
330,330,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,49d12m51.84s,8h13m33.936s,6,18.253611008,58734.747118055566,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_64551_3C196_0083.gpuspec.0000.fil
331,331,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,31d29m44.16s,13h31m14.976s,6,0.0003495253333333333,58565.1997337963,0.0,spliced_blc4041424344454647_guppi_58565_17257_3C286_0089.gpuspec.8.0001.fil
332,332,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,34d07m52.68s,1h37m50.304s,6,18.253611008,58744.14623842593,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12635_3C48_0073.gpuspec.0000.fil
333,333,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,30d30m32.04s,13h31m08.208s,6,18.253611008,58616.329456018524,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_28465_3C286_0110.gpuspec.0000.fil
334,334,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,34d09m12.24s,1h37m44.832s,6,0.0003495253333333333,58803.08245370369,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07124_3C48_0008.gpuspec.0001.fil
335,335,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,48d13m02.64s,8h13m57.432s,6,18.253611008,58734.75744212963,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_65443_3C196_0085.gpuspec.0000.fil
336,336,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,PSR_B1133+16,15d51m06.84s,11h36m03.216s,6,18.253611008,58623.077743055546,0.0,spliced_blc0001020304050607_guppi_58623_06717_PSR_B1133+16_0008.gpuspec.0000.fil
337,337,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C48,33d09m21.6s,1h37m36.984s,6,1.0737418239999998,58703.477523148154,0.0,spliced_blc0001020304050607_guppi_58703_41258_3C48_0006.gpuspec.0002.fil
338,338,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,49d12m51.84s,8h13m33.936s,6,0.0003495253333333333,58734.747118055566,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_64551_3C196_0083.gpuspec.0001.fil
339,339,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0950+08,7d55m35.76s,9h53m09.336s,6,0.0003495253333333333,58692.903726851844,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_78082_PSR_B0950+08_0087.gpuspec.0001.fil
340,340,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,34d09m12.24s,1h37m44.832s,6,1.0737418239999998,58803.08245370369,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07124_3C48_0008.gpuspec.0002.fil
341,341,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,48d13m04.08s,8h13m35.904s,6,0.0003495253333333333,58734.76471064815,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_66071_3C196_0086.gpuspec.0001.fil
342,342,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C196,49d12m51.84s,8h13m33.936s,6,1.0737418239999998,58734.747118055566,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_64551_3C196_0083.gpuspec.0002.fil
343,343,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,33d09m21.6s,1h37m36.984s,6,0.0003495253333333333,58703.477523148154,0.0,spliced_blc0001020304050607_guppi_58703_41258_3C48_0006.gpuspec.8.0001.fil
344,344,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0950+08,7d55m35.76s,9h53m09.336s,6,1.0737418239999998,58692.903726851844,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_78082_PSR_B0950+08_0087.gpuspec.0002.fil
345,345,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,30d39m23.76s,4h36m58.824s,6,18.253611008,58692.62324074073,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_53848_3C123_0008.gpuspec.0000.fil
346,346,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,30d39m23.76s,4h36m58.824s,6,1.0737418239999998,58692.62324074073,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_53848_3C123_0008.gpuspec.0002.fil
347,347,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C286,30d30m32.04s,13h31m08.208s,6,0.0003495253333333333,58616.329456018524,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_28465_3C286_0110.gpuspec.0001.fil
348,348,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C286,30d30m32.04s,13h31m08.208s,6,1.0737418239999998,58616.329456018524,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_28465_3C286_0110.gpuspec.0002.fil
349,349,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,34d07m52.68s,1h37m50.304s,6,0.0003495253333333333,58744.14623842593,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12635_3C48_0073.gpuspec.0001.fil
350,350,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,30d39m23.76s,4h36m58.824s,6,0.0003495253333333333,58692.62324074073,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_53848_3C123_0008.gpuspec.8.0001.fil
351,351,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,34d07m52.68s,1h37m50.304s,6,1.0737418239999998,58744.14623842593,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12635_3C48_0073.gpuspec.0002.fil
352,352,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,31d30m33.12s,13h31m08.28s,6,18.253611008,58737.93219907407,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58737_80542_3C286_0016.gpuspec.0000.fil
353,353,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0950+08,7d55m35.76s,9h53m09.336s,6,0.0003495253333333333,58692.903726851844,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_78082_PSR_B0950+08_0087.gpuspec.8.0001.fil
354,354,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,PSR_B1133+16,15d51m06.84s,11h36m03.216s,6,0.0003495253333333333,58623.077743055546,0.0,spliced_blc0001020304050607_guppi_58623_06717_PSR_B1133+16_0008.gpuspec.0001.fil
355,355,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,PSR_B1133+16,15d51m06.84s,11h36m03.216s,6,1.0737418239999998,58623.077743055546,0.0,spliced_blc0001020304050607_guppi_58623_06717_PSR_B1133+16_0008.gpuspec.0002.fil
356,356,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C48,34d09m08.64s,1h37m36.456s,6,18.253611008,58703.47921296296,0.0,spliced_blc0001020304050607_guppi_58703_41404_3C48_0007.gpuspec.0000.fil
357,357,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C48,34d09m08.64s,1h37m36.456s,6,1.0737418239999998,58703.47921296296,0.0,spliced_blc0001020304050607_guppi_58703_41404_3C48_0007.gpuspec.0002.fil
358,358,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,34d09m08.64s,1h37m36.456s,6,0.0003495253333333333,58703.47921296296,0.0,spliced_blc0001020304050607_guppi_58703_41404_3C48_0007.gpuspec.8.0001.fil
359,359,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,48d13m02.64s,8h13m57.432s,6,0.0003495253333333333,58734.75744212963,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_65443_3C196_0085.gpuspec.0001.fil
360,360,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C196,48d13m02.64s,8h13m57.432s,6,1.0737418239999998,58734.75744212963,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_65443_3C196_0085.gpuspec.0002.fil
361,361,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B2021+51,51d54m50.04s,20h22m49.824s,6,0.0003495253333333333,58779.259305555555,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_22404_PSR_B2021+51_0035.gpuspec.0001.fil
362,362,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B1133+16,15d51m06.84s,11h36m03.216s,6,0.0003495253333333333,58623.077743055546,0.0,spliced_blc0001020304050607_guppi_58623_06717_PSR_B1133+16_0008.gpuspec.8.0001.fil
363,363,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,PSR_B2021+51,51d54m50.04s,20h22m49.824s,6,1.0737418239999998,58779.259305555555,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_22404_PSR_B2021+51_0035.gpuspec.0002.fil
364,364,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B2021+51,51d54m50.04s,20h22m49.824s,6,0.0003495253333333333,58779.259305555555,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_22404_PSR_B2021+51_0035.gpuspec.8.0001.fil
365,365,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,31d30m33.12s,13h31m08.28s,6,0.0003495253333333333,58737.93219907407,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58737_80542_3C286_0016.gpuspec.0001.fil
366,366,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,31d30m33.12s,13h31m08.28s,6,1.0737418239999998,58737.93219907407,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58737_80542_3C286_0016.gpuspec.0002.fil
367,367,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,31d28m54.12s,13h30m58.944s,6,18.253611008,58616.331064814825,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_28604_3C286_0111.gpuspec.0000.fil
368,368,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,34d09m35.28s,1h37m41.208s,6,18.253611008,58803.083958333336,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07254_3C48_0009.gpuspec.0000.fil
369,369,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,48d13m04.08s,8h13m35.904s,6,18.253611008,58734.76471064815,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_66071_3C196_0086.gpuspec.0000.fil
370,370,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,29d40m14.88s,4h37m04.344s,6,18.253611008,58692.62693287037,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54167_3C123_0009.gpuspec.0000.fil
371,371,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,29d40m14.88s,4h37m04.344s,6,1.0737418239999998,58692.62693287037,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54167_3C123_0009.gpuspec.0002.fil
372,372,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,PSR_B0355+54,54d13m15.24s,3h58m53.832s,6,18.253611008,58703.4831712963,0.0,spliced_blc0001020304050607_guppi_58703_41746_PSR_B0355+54_0008.gpuspec.0000.fil
373,373,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,34d09m35.28s,1h37m41.256s,6,18.253611008,58744.147743055546,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12765_3C48_0074.gpuspec.0000.fil
